player_id,name_first,name_last,hand,dob,ioc,height,wikidata_id
114599,Cliff,Buchholz,R,,USA,,
114601,Charlie,Applewhaite,U,,GBR,,
114603,John,Crump,U,19400731.0,GBR,,
114605,David,Phillips,U,19420616.0,RSA,,
114606,Ted,Beards,U,,GBR,,
114610,John,Pickens,U,,USA,,
114611,Barry,Butcher,U,,RSA,,
114613,Shyam,Minotra,U,19460917.0,IND,,
114614,Alfonso,Ochoa,U,,MEX,,
114616,Butch,Krikorian,U,19220613.0,USA,,
114621,Humphrey,Truman,U,19350805.0,GBR,,
114735,Arnold,Saul,U,,USA,,
114741,Sam,Match,U,19230103.0,USA,,Q7407856
114747,Harry,Hoffman Jr,U,,USA,,
114777,Jack,Tuero,U,19260703.0,USA,,
114941,Bill,Cullen,U,19350611.0,USA,,
114943,Bob,Stuckert,U,,USA,,
114944,Dick,Moody,U,,USA,,
114958,Bill,Demas,U,19330205.0,USA,,
114969,Les,Dodson,U,19370224.0,USA,,
114970,Bob,Barker,U,19291213.0,USA,,
114978,Morton,Stern,U,,USA,,
114985,Fred,Mcnair Iii,U,,USA,,
114987,Jack D,Neer,U,19330827.0,USA,,
115019,Hugh,Tierney,U,,USA,,
115020,Bob,Potthast,U,,USA,,
115023,Dick,Ogden,U,19390611.0,USA,,
115036,Dave,Snyder,U,19341213.0,USA,,
115080,Bernard,Gerhardt,U,,USA,,
115124,Leif,Beck,U,,USA,,
115136,Juan,Notz,U,19391021.0,VEN,,Q104205348
115142,Mike,Crane,U,,USA,,
115144,Stan,Ellis,U,,USA,,
115150,Andres,Donnadieu,U,19360830.0,MEX,,
115151,Bobby,Wertheimer,U,,USA,,
115164,Ernesto,Rios,U,19320229.0,ARG,,
116770,Fred,Drilling,U,19421228.0,USA,,
116777,Lex,Wood,U,,USA,,
116780,Steve,Wilkinson,U,19410329.0,USA,,
116783,Lamar,Roemer,U,19460401.0,USA,,
116785,Les,Buck,U,19461217.0,USA,,
116790,Jim,Rombeau,U,19481202.0,USA,,
116793,Frank,Conner,U,,USA,,
116798,Jim,Hobson,U,19460406.0,USA,,
116801,Jack,Jackson,U,,USA,,
116802,Gene,Cantin,U,19441213.0,USA,,
116803,Fred,Berli,U,,SUI,,
116816,Terry,Neudecker,U,,USA,,
116820,Mike,Mullan,U,19490221.0,USA,,
116827,Karl,Hedrick,U,,USA,,
116848,Mike,Carpenter,U,,CAN,,
116865,Bodo,Nitsche,U,19380824.0,GER,,
116876,Walter,Johnson,U,19440710.0,USA,,
116879,Ed,Turville,U,19440613.0,USA,,
116984,Alvaro,Ochoa,U,19890609.0,USA,,
116985,Petr,Michnev,R,19890803.0,CZE,,
116986,Rong,Ma,U,19840129.0,CHN,,
117040,Esteban,Reyes,U,19370406.0,MEX,,
117080,Ross,Wilson,U,,CAN,,
117081,Robert,Murray,U,,CAN,,
117236,Raymundo,Deyro,U,19280314.0,PHI,,Q7299294
117249,Carlos,Fernandes,R,19360206.0,BRA,,Q2939340
117251,Andres,Hammersley,U,19191017.0,CHI,,Q16488459
117263,William,Alvarez,R,19341215.0,COL,,Q107203866
117264,Hernando,Salas,U,,COL,,
117280,Lars Henrik,Krause,U,19300809.0,FIN,,
117283,Joseph,Offenheim,U,19310519.0,LUX,,
117302,Albert,Gaertner,U,19390309.0,RSA,,Q20961830
117307,Juan,Arredondo,U,,MEX,,Q104879806
117308,Eduardo,Zuleta,R,19351119.0,ECU,,Q5340809
117309,Omar,Pabst,U,,CHI,,
117312,Andras,Szikszay,U,19360601.0,HUN,,
117315,Stepan,Koudelka,U,19450221.0,TCH,,Q92253285
117328,Constantin,Nastase,U,,ROU,,
117334,Jozef,Orlikowski,U,19340819.0,POL,,
117339,Hoang Duc,Luu,U,19440101.0,VIE,,Q107015515
117340,Wieslaw,Nowicki,U,19420607.0,POL,,
117348,Y,Wang,U,,CHN,,
117349,F,Egyir,U,,GHA,,
117351,Jurence Zosimo,Mendoza,L,19960529.0,PHI,,
117352,Oliver,Anderson,U,19980430.0,AUS,,Q22003141
117353,Duck Hee,Lee,R,19980529.0,KOR,175.0,Q18637624
117354,Hannes,Wagner,R,19951025.0,GER,,
117355,Jakub,Oravec,R,19950410.0,SVK,,
117356,Cem,Ilkel,R,19950821.0,TUR,185.0,Q19560809
117357,Omar,Jasika,L,19970518.0,AUS,183.0,Q18001365
117358,Harry,Bourchier,R,19960124.0,AUS,185.0,Q105195500
117359,Jake,Delaney,U,19970514.0,AUS,,Q18921634
117360,Marc,Polmans,R,19970502.0,AUS,188.0,Q19059583
117361,Akira,Santillan,R,19970522.0,AUS,180.0,Q25999882
117362,Paul,Woerner,R,19960823.0,GER,,
117363,Matej,Maruscak,R,19950117.0,SVK,,
117364,Luka,Ilic,R,19950310.0,SRB,,
117365,Petros,Chrysochos,R,19960408.0,CYP,185.0,Q7179071
117366,Agustin,Ramini,U,19790702.0,ARG,,
117367,Ramiro,Juan,U,19800604.0,ARG,,
117368,Walter,Deambrogio,U,19751230.0,ARG,,
117369,Sergio,Limina,U,19671031.0,ARG,,
117370,Sebastian,Di Stefano,U,19770907.0,ARG,,
117371,Agustin,Pacheco,U,19780718.0,ARG,,
117372,Ariel,Rossi,U,19741124.0,ARG,,
117373,Aeron,Martinovic,U,19771215.0,AUS,,
117374,Matthew,Coghlan,U,19760717.0,AUS,,
117375,Chris,Browne,U,19770114.0,AUS,,
117376,Jason,Sellin,U,19810530.0,AUS,,
117377,Jason,Todd,U,19710828.0,AUS,,
117378,Phillip,Harris,U,19800909.0,AUS,,
117379,Pierre,Hubener,U,19790801.0,GER,,
117380,Jurgen,Moser,U,19820111.0,AUT,,
117381,Zsolt,Somogyi,U,19810627.0,HUN,,
117382,Hans Peter,Quatember,U,19790119.0,AUT,,
117383,Christian,Meyer,U,19771207.0,GER,,
117384,Andreas,Posavac,U,19780322.0,AUT,,
117385,Michael,Heel,U,19760605.0,AUT,,
117386,Stefan,Schwab,U,19760913.0,AUT,,
117387,Oliver,Schwoerer,U,19801215.0,GER,,
117388,Michael,Lukas,U,19801230.0,AUT,,
117389,Thomas,Wild,U,19760320.0,AUT,,
117390,Robert,Krepp,U,19761202.0,AUT,,
117391,Manuel,Harand,U,19770927.0,AUT,,
117392,Yasin Sakib,Huda,U,19811118.0,BAN,,
117393,Kaisan,Ahmed,U,19800901.0,BAN,,
117394,Abu Hena Tasawar,Collins,U,19790122.0,BAN,,
117395,Dilip,Passia,R,19730110.0,BAN,,
117396,Moinuddin,Walliullah,U,19750722.0,BAN,,
117397,Nadeem Kamran,Khan,U,19820727.0,BAN,,
117398,Jaroslav,Pesek,U,19761129.0,CZE,,
117399,Bertrand,Tinck,U,19771008.0,BEL,,
117400,Erik,Truempler,U,19761012.0,GER,,
117401,Otakar,Ungerman,U,19770122.0,BEL,,
117402,Andrei,Samets,U,19700922.0,BLR,,
117403,Konstantin,Zinchenko,U,19770805.0,BLR,,
117404,Stanislao,Morousidze,U,19810630.0,BLR,,
117405,Alexei,Tioubaev,U,19800430.0,RUS,,
117406,Sergei,Alexandrov,U,19780721.0,BLR,,
117407,Alexander,Masliouk,U,19811003.0,RUS,,
117408,Sergei,Zavraznov,U,19800821.0,BLR,,
117409,Peter,Kolesnikov,U,19790306.0,RUS,,
117410,Paul,Maggs,U,19771201.0,GBR,,
117411,Jason,Maher,U,19770715.0,AUS,,
117412,Alexei,Poutchinets,U,19810219.0,BLR,,
117413,Alexander,Svetiakov,U,19820617.0,BLR,,
117414,Carlos,Sarmiento,U,19770928.0,BOL,,
117415,Sebastian,Contador,U,19751211.0,CHI,,
117416,Ramiro,Videa,U,19740222.0,BOL,,
117417,Sergio,Vidal,U,19810616.0,BOL,,
117418,Omar,Zeballos,U,19811202.0,BOL,,
117419,Luis,Lazo De La Vega,U,19810512.0,BOL,,
117420,Jose,Antelo,U,19820703.0,BOL,,
117421,Dino,Pelorosso,U,19780607.0,ARG,,
117422,Richard,Villegas,R,19780623.0,BOL,,
117423,Santiago,Zeyen,U,19790410.0,ARG,,
117424,Fernando,Saunero,U,19810825.0,BOL,,
117425,Mario,Gili,U,19760618.0,ARG,,
117426,Gonzalo,Ulloa,U,19801028.0,BOL,,
117427,Eduardo,Sartori,U,19790527.0,BRA,,
117428,Enrico,Sartori,U,19680609.0,PUR,,
117429,Rafael,Kompatscher,U,19790411.0,BRA,,
117430,Rafael,Cruz,U,19801206.0,BRA,,
117431,Christoph,Haid,U,19810210.0,AUT,,
117432,Rafael,Martins,U,19810225.0,BRA,,
117433,Hector,Silva,U,19800318.0,BRA,,
117434,Tiago,Ruffoni,R,19800525.0,BRA,,
117435,Joao Paulo,Menano,U,19820517.0,BRA,,
117436,Luis,Barbosa,R,19801101.0,BRA,,
117437,Albano,Franco,U,19810408.0,BRA,,
117438,Evandro,Silva,U,19760911.0,BRA,,
117439,Braulino,Silva,U,19761227.0,BRA,,
117440,Jair,Montovani,U,19800219.0,BRA,,
117441,Rodrigo,Cristo,U,19801217.0,BRA,,
117442,Daniel,Crawley,U,19790315.0,GBR,,
117443,Dylan,Limus,U,,BRU,,
117444,Sharill,Teo,U,19820805.0,BRU,,
117445,Hardiyamin,Baharuddin,U,19810616.0,BRU,,
117446,Penh How,Chua,U,19791219.0,BRU,,
117447,Abdullah,Ali,U,19791216.0,BRU,,
117448,Aidan,Graveson,U,19791227.0,GBR,,
117449,Daniel,Shirley,U,19800912.0,GBR,,
117450,Yusri,Yusainey,U,,BRU,,
117451,Javier,Gutierrez Lima,U,19751014.0,MEX,,
117452,Chris,James,U,19760729.0,CAN,,
117453,James,Gordon,U,19760701.0,CAN,,
117454,Robert,Nita,R,19790508.0,ROU,,
117455,Hugues,Laverdiere,U,19731126.0,CAN,,
117456,Nicolas,Brochu,U,19761012.0,CAN,,
117457,Jerry,Turek,U,19750402.0,CAN,,Q55314938
117458,Carlos,Haupt,U,19650604.0,CHI,,
117459,Andres,Morales,U,19770603.0,CHI,,
117460,Sebastian,Bugueno,U,19830105.0,CHI,,
117461,Claudio,Rojas,U,19670218.0,CHI,,
117462,Guillermo,Gomez,U,19810125.0,CHI,,
117463,Bozidar,Ivankovic,U,19801111.0,CHI,,
117464,Felipe,Perez,U,,CHI,,
117465,Eduardo,Valdes,U,19810116.0,CHI,,
117466,Yi,Liu,U,19800820.0,CHN,,
117467,Shuo,Liu,U,19781106.0,CHN,,
117468,Yi Ming,Yang,U,19770529.0,CHN,,
117469,Nan,Yang,U,19810808.0,CHN,,
117470,Jiang,Wu,U,19810612.0,CHN,,
117471,Lei,Wang,U,19790125.0,CHN,,
117472,Jin Jian,Liu,U,19780217.0,CHN,,
117473,Xu Bo,Jiang,U,19790305.0,CHN,,
117474,Liang Fu,Chu,U,19811010.0,CHN,,
117475,Qi,Chen,U,19760926.0,CHN,,
117476,Hao,Shi,U,19790125.0,CHN,,
117477,Jonathan,Labella,U,19760718.0,SWE,,
117478,Miao,Cui,U,19820303.0,CHN,,
117479,Tai,Tsuchiya,U,19780721.0,JPN,,
117480,Wei,Cai,R,19750710.0,CHN,,
117481,Nian Fei,Zhang,U,19790206.0,CHN,,
117482,Lovro,Brajkovic,U,19800511.0,CRO,,
117483,Pero,Pivcevic,U,19751112.0,CRO,,
117484,Sasa,Gregurincic,U,19790622.0,CRO,,
117485,Matjaz,Sulin,U,19730104.0,SLO,,
117486,Marko,Kovacevic,R,19810417.0,CRO,,
117487,Ignacio,Truyol Turrion,R,19730814.0,ESP,,
117488,Velimir,Svigir,U,19810401.0,CRO,,
117489,Peter,Matejowsky,U,19731201.0,AUT,,
117490,Michel,Stopa,U,19750728.0,FRA,,
117491,Daniel,Santl,U,19780528.0,SLO,,
117492,Stefano,Rampazzo,U,19730915.0,ITA,,
117493,Kreso,Zrinski,U,19800718.0,CRO,,
117494,Tomislav,Gospic,U,19801012.0,AUT,,
117495,Mark,Eberling,U,19781012.0,LUX,,
117496,Zlatko,Stupavsky,U,19780411.0,CRO,,
117497,Constantin,Minar,U,19820608.0,GER,,
117498,George,Kalanov,U,19800212.0,CYP,,
117499,Enias,Georgiadis,U,19760723.0,GRE,,
117500,Alex,Halsey,U,19800227.0,GBR,,
117501,Alexandros,Siderakos,U,19811222.0,GRE,,
117502,Antonis,Kalaitzakis,R,19821215.0,GRE,,
117503,Aristotelis,Mouratoglou,L,19840621.0,GRE,,
117504,Tim,Davis,U,19750627.0,GBR,,
117505,Christian,Requeni Sivera,U,19750610.0,ESP,,
117506,Andreas,Orfanidis,U,19790522.0,GRE,,
117507,Jens,Anker Andersen,U,19670905.0,DEN,,
117508,Jan Axel,Tribler,U,19780310.0,DEN,,
117509,Marek,Krasny,U,19771006.0,DEN,,
117510,Marius,Lunde,U,19770221.0,NOR,,Q96756015
117511,Johan,Olsson,U,19750908.0,SWE,,
117512,Peter,Bjornlund,U,19720923.0,SWE,,
117513,Stefan,Heinkel,U,19790523.0,GER,,
117514,Yuri,Makarov,U,19780322.0,LAT,,
117515,Daniel,Dolbea,R,19760602.0,GER,,
117516,Daniel,Palominos,U,19781108.0,CHI,,
117517,Juan Carlos,Osorio,U,19821214.0,ECU,,
117518,Jose Manuel,Fernandez Canadas,U,19770801.0,ESP,,
117519,Tiago,Neto,U,19780122.0,POR,,
117520,Alejandro,Correa,U,19790205.0,ARG,,
117521,Ali,Ghoneim,U,19750516.0,EGY,,
117522,Omar,Haggag,U,19710102.0,EGY,,
117523,Patric,Stalbark,U,19730912.0,SWE,,
117524,Mehdy,Karbid,R,19781118.0,USA,,
117525,Joseph,Taylor,U,19780709.0,GBR,,
117526,Alberto,Gonzalez Lopez,U,19770919.0,ESP,,
117527,Oscar,Martinez Dieguez,R,19740209.0,ESP,,
117528,Fernando,Cartagena Martinez,U,19800803.0,ESP,,
117529,Jose Manuel,Roman Gomez,U,19770920.0,ESP,,
117530,Jose,Ferrol Garcia,U,19800516.0,ESP,,
117531,Pedro,Villena Martinez,U,19820819.0,ESP,,
117532,Pablo,Lozano Pinillos,U,19820407.0,ESP,,
117533,Jose,Aupi Chueca,U,19741013.0,ESP,,
117534,Carlos,Herrero Tambo,U,19810710.0,ESP,,
117535,Cristian,Bogarin,U,19700824.0,PAR,,
117536,Jorge,Martin Fernandez,U,19800911.0,ESP,,
117537,Alvaro,Mantoan Ochera,U,19750312.0,ESP,,
117538,Vicente,Romany Terencio,U,19820115.0,ESP,,
117539,Juan,Perianez Llopis,R,19820210.0,ESP,,
117540,Jesus,Escribano Joven,U,19771230.0,ESP,,
117541,Raul,Noguerales Agustin,U,19780810.0,ESP,,
117542,Fernando,Sanchez Martinez,U,19770617.0,ESP,,
117543,Sergio,Viaji Munoz,U,19780218.0,ESP,,
117544,Borja,Anglada Orengo,U,19771130.0,ESP,,
117545,Javier,Ferrer Ern,U,19790921.0,ESP,,
117546,Marc,Casabo,U,19771007.0,ESP,,
117547,Roger,Fradera Jubany,U,19790326.0,ESP,,
117548,Rafael,Garcia Alex,U,19811215.0,ESP,,
117549,Jose Luis,Lara Salinas,U,19810707.0,ESP,,
117550,Ivan,Lopez Rios,U,19770917.0,ESP,,
117551,Carlos Alberto,Marcote Jimeno,U,19810511.0,ESP,,
117552,Kai,Schmid,U,19800206.0,GER,,
117553,Yon,Guezuraga Cantero,U,19790506.0,ESP,,
117554,Raul,Diaz Garcia,U,19810214.0,ESP,,
117555,Miguel Angel,Casal Arantes,U,19781217.0,ESP,,
117556,Gerard,Avellaneda Canals,U,19791008.0,ESP,,
117557,Eduard,Schneider,U,19800705.0,GER,,
117558,Alejandro,Gutierrez De La Maza,U,19750512.0,ESP,,
117559,Borja,Gutierrez De La Maza,U,19750512.0,ESP,,
117560,Gabriel,Reyna Huidobro,U,19770623.0,ESP,,
117561,Pedro,Navedo Garcia,U,19771003.0,ESP,,
117562,Gerard,Gramatica,U,19790419.0,ARG,,
117563,Jose Manuel,Garcia Lomas,U,,ESP,,
117564,Alejandro,Sorrentini Gutierrez,U,19810302.0,ESP,,
117565,Miika,Kangas,U,19780317.0,FIN,,
117566,Tuomas,Niskakangas,U,19800225.0,FIN,,
117567,Aistis,Slajus,U,19811221.0,LTU,,
117568,Ivar,Troost,U,19750414.0,EST,,
117569,Mikko,Viljanen,U,19771228.0,FIN,,
117570,Veli Pekka,Antila,U,19760311.0,FIN,,
117571,Antti Jussi,Puotiniemi,U,19780529.0,FIN,,
117572,Mikko,Haulos,U,19791023.0,FIN,,
117573,Janne,Leskinen,U,19750326.0,FIN,,
117574,Mikko,Salminvuo,U,19731122.0,FIN,,
117575,Ilkka,Riikonen,U,19761109.0,FIN,,
117576,Fredrik,Persson,U,19781213.0,SWE,,
117577,Rene,Hohm,U,19770421.0,GER,,
117578,Mats,Norin,R,19790621.0,SWE,,
117579,Kristofer,Stahlberg,R,19790507.0,SWE,,
117580,Brook,Blain,U,19751211.0,USA,,
117581,Pyry,Ollikainen,U,19800211.0,FIN,,
117582,Daniel,Pahlsson,U,19741006.0,SWE,,
117583,Timo,Sinkkonen,U,19800914.0,FIN,,
117584,Jason,Roberts,U,19750104.0,AUS,,
117585,Daniel,Hammar,U,19761220.0,SWE,,
117586,Olivier,Bouhamri,U,19800823.0,FRA,,
117587,Romain,Ambert,U,19790323.0,FRA,,
117588,Teddy,Mebounou,U,19810703.0,FRA,,
117589,Florian,Marquardt,U,19770617.0,GER,,
117590,Arnaud,Breistroff,U,19730404.0,FRA,,
117591,Johan,Barras,R,19780111.0,FRA,,
117592,Sebastien,Guillemart,U,19771214.0,FRA,,
117593,Paulo,Freitas,U,19730326.0,FRA,,
117594,Brice,Battistini,U,19810920.0,FRA,,
117595,Frank,Eicher,U,19800207.0,LUX,,
117596,Olivier,Lucas Grousset,U,19730624.0,FRA,,
117597,Nick,Beirnaert,R,19781028.0,BEL,,
117598,Simon,Hancock,U,19760414.0,AUS,,
117599,Roderick,Mclaren,U,19690304.0,IRL,,
117600,Nicolas,Guilbot,U,19780327.0,FRA,,
117601,Franck,Beun,U,19710121.0,FRA,,
117602,Bruno,La Font,U,19721116.0,FRA,,
117603,Philippe,Pages,U,19720401.0,FRA,,
117604,Johan,Rousseaux,U,19770804.0,FRA,,
117605,Julien,Morel,U,19750320.0,FRA,,
117606,Thomas,Leleu,U,19720608.0,FRA,,
117607,Philippe,Rosant,U,19730502.0,FRA,,
117608,David,Ruiz,U,19800524.0,FRA,,
117609,Stephane,Cordobes,U,19761113.0,FRA,,
117610,Michael,Boulding,U,19760208.0,GBR,,Q6828749
117611,Stephane,Heyd,U,19741101.0,FRA,,
117612,Gael,Demenet,U,19800223.0,FRA,,
117613,Stephane,Neveu,U,19721203.0,FRA,,
117614,Nelson,Parent,U,19790602.0,FRA,,
117615,Thomas,Greenland,U,19800630.0,GBR,,
117616,Rhys,Hanger,U,19770218.0,GBR,,
117617,William,Barker,U,19810321.0,GBR,,Q101513287
117618,Anthony,Maublanc,U,19770122.0,FRA,,
117619,Craig,Edmondson,U,19780612.0,GBR,,
117620,Nick,Lester,U,19770523.0,GBR,,
117621,Mark,Rapa,U,19800504.0,GBR,,
117622,Jamal,Parker,U,19800726.0,USA,,
117623,Adam,Wharf,U,19800623.0,GBR,,
117624,Markus,Krimmer,U,19820212.0,GER,,
117625,Thorsten,Schleidt,U,19820327.0,GER,,
117626,Nino,Ulrich,U,19820904.0,GER,,
117627,Tobias,Job,U,19791217.0,GER,,
117628,Oliver,Maiberger,U,19780630.0,GER,,
117629,Heiko,Wunderlich,U,19780302.0,GER,,
117630,Carsten,Denk,U,19750806.0,GER,,
117631,Manuel,Barz,U,19790408.0,GER,,
117632,Gemot,Fischer,U,19810630.0,GER,,
117633,Francesco,Scarpa,U,,ITA,,
117634,Mathias,Frenzel,U,19780120.0,GER,,
117635,Paul,Arber,R,19751102.0,AUS,,
117636,Marcus,Lund,U,19780104.0,SWE,,
117637,Bjorn,Behles,U,19800216.0,GER,,
117638,Tobias,Siechau,U,19820517.0,GER,,
117639,Robin,Albrecht,U,19820111.0,GER,,
117640,Sebastian,Falk,U,19810711.0,GER,,
117641,Philipp,Laucht,U,19801012.0,GER,,
117642,Wim,Fissette,U,19800322.0,BEL,,Q19668767
117643,Andrey,Pavlov,U,19770316.0,RUS,,
117644,Adjin,Lartey,U,19780726.0,GHA,,
117645,Yan,Adjei Darko,U,19790329.0,GHA,,
117646,Aristotelis,Dalias,U,19850312.0,GRE,,
117647,Jelko,Viskovich,U,19781024.0,AUS,,
117648,Dimitri,Savvides,U,19780415.0,CYP,,
117649,Grigoris,Demertzis,U,19820125.0,GRE,,
117650,Haydn,Wakefield,U,19770110.0,RSA,,
117651,Michael,Gal,U,19800531.0,AUT,,
117652,Evangelos,Triantis,U,19820331.0,GRE,,
117653,Dimitris,Fassoulas,U,19790608.0,GRE,,
117654,Peter,Horozakis,U,19790612.0,AUS,,
117655,Haris,Valaris,U,19800620.0,GRE,,
117656,Nikos,Kargadouris,U,19810311.0,GRE,,
117657,Andreas,Kefalas,U,19660804.0,GRE,,
117658,Andreas,Goudamanos,U,19790128.0,GRE,,
117659,Scott,Mckenzie,U,19691228.0,AUS,,
117660,Gian Maria,Benatti,U,19750807.0,ITA,,
117661,Giorgos,Karavasilis,U,19810305.0,GRE,,
117662,Christos,Serbesis Tsarudis,U,19780302.0,GRE,,
117663,Savas,Panagiotidis,U,19830426.0,GRE,,
117664,Gueorgui,Stoykov,U,19780424.0,BUL,,
117665,Steven,Willekes,U,19800428.0,NED,,
117666,Alexandros,Tsakiris,U,19811204.0,GRE,,
117667,Alex,Skarlatidis,U,19740731.0,GRE,,
117668,Kostas,Iliopoulos,U,19820908.0,GRE,,
117669,Marios,Dimakos,U,19830324.0,SWE,,
117670,Bill,Mavraganis,U,19810624.0,GRE,,
117671,Sergios,Papadopoulos,U,19810609.0,GRE,,
117672,Konstantinos,Gogos,U,19760619.0,GRE,,
117673,Dan,Hanegby,U,19801214.0,ISR,,
117674,George,Georgopolous,U,19790526.0,AUS,,
117675,Michalis,Preponis,U,19710707.0,GRE,,
117676,Niklas,Lybner,U,19790716.0,SWE,,
117677,Olivier,Grignard,U,19820605.0,BEL,,
117678,Bert,Van Driessen,R,19800114.0,BEL,,
117679,Sonny,Van Der Velden,R,19800310.0,BEL,,
117680,Andreas,Kanellopoulos,U,19750806.0,GRE,,
117681,Anthony,Old,U,19760913.0,NZL,,
117682,Arnaud,Dalbergue,U,19770421.0,MON,,
117683,Laurent,Da Gregorio,U,19780213.0,FRA,,
117684,Edy,Kusdaryanto,U,19750509.0,INA,,Q100887370
117685,Surya Wijaya,Budi,U,19770720.0,INA,,
117686,Ferdy,Fauzi,U,19750228.0,INA,,
117687,Pascal,Hooijmaijers,U,19740418.0,NED,,
117688,Anand,Radhakrishnan,U,19751210.0,IND,,
117689,David,Mccabe,U,19790108.0,AUS,,
117690,Ariawan Valentinus,Poerboadinot,U,19761012.0,INA,,
117691,Phoemphon,Atabut,R,19811227.0,THA,,
117692,Shivshanker,Kanbargimath,U,19780426.0,IND,,
117693,Shailesh,Dhoble,U,19781112.0,IND,,
117694,Ravi Kiran,Bhat,U,19810601.0,IND,,
117695,Lior,Kristal,U,19791105.0,ISR,,
117696,Ganesh,Sundararaju,U,19790102.0,IND,,
117697,Shriranga,Sudhakara,R,19790922.0,IND,,
117698,Bhaskar,Chowdhury,R,19790123.0,IND,,
117699,Arun,Avinash,U,19800829.0,IND,,
117700,Paveen Kumar,Srinavasan,U,19780805.0,IND,,
117701,Abhishek,Jagnani,U,19810928.0,IND,,
117702,Snehashis,Mukherjee,U,19800130.0,IND,,
117703,George,Barth,U,19690519.0,USA,,
117704,Anand,Mukherjee,U,19790521.0,IND,,
117705,Sharad,Khaitan,U,19810914.0,IND,,
117706,Vishal,Gupta,U,19761008.0,IND,,
117707,Anjan,Viplav,U,19780410.0,IND,,
117708,Conor,Taylor,U,19811127.0,IRL,,
117709,Tom,Hamilton,U,19751023.0,IRL,,
117710,Nicky,Malone,U,19791221.0,IRL,,
117711,William,Mcmanus,U,19810802.0,GBR,,
117712,Iain,Thomas,U,19780930.0,GBR,,
117713,Timo,Barry,U,19820407.0,IRL,,
117714,Faheem,Ebrahim,U,19800611.0,HKG,,
117715,Christian,Belihart,U,19730403.0,GER,,
117716,Vincenzo,Grande,U,19740209.0,ITA,,
117717,Alessandro,Tabacchini,U,19800106.0,ITA,,
117718,Marco,Barbero,U,19761001.0,ITA,,
117719,Tomaz,Berendijas,R,19790206.0,SLO,,
117720,Alberto,Casadei,U,19680908.0,ITA,,
117721,Marco,Molone,U,19750828.0,ITA,,
117722,Valerio,Discalzi,U,19820911.0,ITA,,
117723,Leonardo,Micheli,U,19770113.0,ITA,,
117724,Jacopo,Lo Monaco,U,19720206.0,ITA,,
117725,Manuel,Bazzani,U,19750908.0,ITA,,
117726,Stefan,Suter,U,19780909.0,SUI,,
117727,Simone,Teti,U,19810729.0,ITA,,
117728,Dario,Berrettini,U,19750606.0,ITA,,
117729,Cristian,Salvador Lopez,U,19760419.0,ESP,,
117730,Roberto,Palpacelli,U,19700706.0,ITA,,
117731,Roberto,Bresolin,U,19750218.0,ITA,,
117732,Enrico,Casadei,U,19651123.0,ITA,,
117733,Gaetano Davide,Passaquindici,U,19810331.0,ITA,,
117734,Barry,Scollo,U,19800410.0,GBR,,
117735,Gianluigi,Angelini,U,19810405.0,ITA,,
117736,Emanuele,Cafagna,U,19760315.0,ITA,,
117737,Raffaello,Pozzi,U,19720121.0,ITA,,
117738,Alessandro,Diaferia,U,,ITA,,
117739,Francesco,Caddeo,U,19840714.0,ITA,,
117740,Andrea,Lecca,U,19680131.0,ITA,,
117741,Roberto,Montis,U,19830727.0,ITA,,
117742,Francesco,Ferrillo,U,19820307.0,ITA,,
117743,Davide,Stara,U,19800912.0,ITA,,
117744,Ivano,Angioni,U,19720418.0,ITA,,
117745,Alessandro,Bonvicini,U,19811230.0,ITA,,
117746,Paolo,Putzulu,U,19771102.0,ITA,,
117747,Flavio,Frisardi,U,19790905.0,ITA,,
117748,Marco,Barbiero,U,19740310.0,ITA,,
117749,Danilo,Gargano,U,19730212.0,ITA,,
117750,Alberto,Lommi,U,19790212.0,ITA,,
117751,Carlo,Mazzoni,U,19790501.0,ITA,,
117752,Gianmarco,Toccini,U,19800723.0,ITA,,
117753,Alessio,Chiodioni,U,19730913.0,ITA,,
117754,Roberto,Grammatica,U,19790715.0,ITA,,
117755,Claudio,Cozzi,U,19820115.0,ITA,,
117756,Diego,De Vecchis,U,19810328.0,ITA,,
117757,Achille,Margotto,U,19730513.0,ITA,,
117758,Kazuhito,Tsunematsu,U,19770618.0,JPN,,
117759,Ryo,Motomura,U,19760308.0,JPN,,
117760,Makoto,Nakanishi,U,19720603.0,JPN,,
117761,Tatsuya,Hideshima,U,19670310.0,JPN,,
117762,Isao,Miyoshi,R,19780519.0,JPN,,
117763,Yorihide,Nakaegawa,U,19800425.0,JPN,,
117764,Kazuhiro,Mukai,R,19790227.0,JPN,,
117765,Kenji,Fujiwara,U,19761230.0,JPN,,
117766,Jaimi,Higa,U,19750123.0,JPN,,
117767,Ryo,Tanaka,U,19780216.0,JPN,,
117768,Susumu,Mukai,R,19810513.0,JPN,,
117769,Takahiro,Sakuma,U,19721003.0,JPN,,
117770,Mitsuhiro,Goto,U,19820227.0,JPN,,
117771,Hong Soon,Park,U,19800803.0,KOR,,
117772,Junichi,Ishiura,R,19780602.0,JPN,,
117773,Takeshi,Yoshino,U,19770802.0,JPN,,
117774,Yun Gu,Park,R,19781004.0,KOR,,
117775,Yoshio,Tanikawa,U,19711013.0,JPN,,
117776,Yamato,Douno,L,19810422.0,JPN,,
117777,Kensuke,Goto,U,19801007.0,JPN,,
117778,Tetsushi,Tsuchiya,U,19730705.0,JPN,,
117779,Akira,Sueda,U,19820509.0,JPN,,
